param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
kapHyp_lm_w2022tot,2.92404585015821,0.794184571882429,1.76426316558204,1.14331017698099
kapHyp_lm_w2023tot,3.46205867115467,0.285855823009965,1.42429921999872,0.980581674770631
kapHyp_la_w2020,2.52526751001385,1.17086329070384,0.932025389980208,0.534829849192578
kapHyp_la_w2021,1.04177098613996,0.811562081394491,0.934210484014298,0.88606614711891
kapHyp_la_w2122,2.13956882327939,1.54685935315692,1.43339815817908,0.51977608546682
kapHyp_la_w2021tot,1.71499358925494,0.641795932604981,0.357792735170878,0.748043249671632
kapHyp_la_w2022tot,1.68491998272248,0.54781434135245,0.518116418633657,0.0708223263287374
kapHyp_la_w2023tot,1.96245670989634,0.710713871627961,0.180157403799404,0.0921369265381842
Lq_pie_Ustar,1.81424367796717,-0.0413422073794997,0.0321011025977154,-0.382030082966183
Lq_zstar_Ustar,1.8415196208609,0.124180184654772,-0.208131458070572,0.238975399364955
Lq_gz_Ustar,2.2409958313875,-0.558827142137912,0.02462931008994,0.000177653925152783
Lq_kstar_Ustar,1.61477908086022,0.144292445176663,-0.034180646861491,-0.0342805542095455
Lq_gk_Ustar,1.06726750855891,-0.0100072690225818,-0.0403096213926113,0.00588736419509096
Lq_wstar_Ustar,1.39822976592682,-0.0187647829109213,-0.0737266711909374,0.036999814646338
Lq_gw_Ustar,1.16290017895928,0.0272047929999292,0.0346493258799041,-0.0026566205615813
Lq_hppstar_Ustar,3.18818453608637,0.109647550619351,-0.0056592593299897,-0.758137842102751
Lq_ghpp_Ustar,1.23132214615669,-0.0624690271683372,0.00304582325435974,0.0393266494266633
Lq_prstar_Ustar,1.0791768714338,0.0184352819075736,0.0135220431067077,0.0710351402290951
Lq_gpr_Ustar,1.27080976749565,0.00248270708926498,-0.00126579390420495,-0.125488460206211
Lq_xi_Ustar,2.39866714164928,0.0311248388646237,0.509493684748194,-0.2258894873416
Lq_zstar_pie,1.40888871680643,0.0479772941576122,0.0118242443160125,0.228738307824072
Lq_gz_pie,1.13937227081993,-0.00132018097316028,-0.00147021412712379,0.0469687023883839
Lq_kstar_pie,1.47001064887488,-0.0576140944170277,0.0235836607833292,-0.0377337897699367
Lq_gk_pie,1.61812305617531,0.109195682688506,0.0108818984710173,0.0527643248408198
Lq_wstar_pie,1.07363378033947,0.0130883361111032,0.0351115254703882,0.00156352187267404
Lq_gw_pie,1.26431398304838,0.0385769951443704,0.00605701348053766,0.0399797698049786
Lq_hppstar_pie,1.6512170456698,0.231986136510089,0.278302716386011,-0.0724423531241428
Lq_ghpp_pie,1.4223194800294,-0.0790072683355352,-0.0135633608749037,-0.0129524107685682
Lq_prstar_pie,1.91918366083039,0.367108035010848,-0.00742546531073804,0.0226072926902791
Lq_gpr_pie,1.69054999899338,-0.0155162643307183,0.0991316237045752,-0.0045963025183118
Lq_xi_pie,1.39056203541765,-0.206858361078433,-0.0638614416676403,0.145233728655863
Lq_gz_zstar,1.25912701780589,-0.0781638595904147,0.0500774688981643,0.0547927483217499
Lq_kstar_zstar,1.34050947346283,-0.0375436412623084,-0.00886270191503097,0.0148406134364013
Lq_gk_zstar,1.18599913254898,0.0278814161792603,0.00484096455604433,-0.0174196121955077
Lq_wstar_zstar,1.34229368520102,0.0435944348842676,-0.0237339968905846,-0.0105731201231636
Lq_gw_zstar,1.76219384645125,-0.0169268104604163,0.0737645155483957,0.0159147193081498
Lq_hppstar_zstar,1.01338146185756,-0.0694856835634126,-0.0313998850084448,-0.059448896730098
Lq_ghpp_zstar,1.51870678270012,0.012370514501079,-0.104262152325872,0.000192496552661044
Lq_prstar_zstar,1.08343567810131,-0.171517556966783,-0.0539845494593387,-0.139410017496055
Lq_gpr_zstar,1.13782594741978,-0.0380229627808785,-0.0603490767823704,-0.0183868351752685
Lq_xi_zstar,1.21989532244017,-0.114426733496686,-0.0433221137102151,0.0171429778369736
Lq_kstar_gz,1.63138415939427,-0.00231284263747106,-0.277224773654637,-0.0545211331414837
Lq_gk_gz,2.41567235204826,0.114945797265312,0.727492897601814,-0.00666353638851431
Lq_wstar_gz,1.17730496352786,0.0975984550765817,0.0580872292764428,0.00585905474087151
Lq_gw_gz,2.41403160675757,-0.0113473043140517,-0.623939474324045,-0.114330218365675
Lq_hppstar_gz,2.55440175153192,0.65941376555534,-0.0933099469948754,-0.0227505158008403
Lq_ghpp_gz,1.93659044323519,-0.0529197905170913,0.39131744638556,-0.123094959968176
Lq_prstar_gz,1.87183172713864,-0.0228937641930624,-0.407688833278581,0.0911059371542777
Lq_gpr_gz,1.93695359557651,-0.345931545731384,-0.660242152937114,0.0883890036767711
Lq_xi_gz,2.04127323337683,0.213898747264273,-0.299952620928731,-0.00172793258234563
Lq_gk_kstar,1.31766402176419,-0.361904667158936,-0.486336364343827,-0.611575050943266
Lq_wstar_kstar,1.18773401603958,-0.0584612440763254,-0.000398071823347053,-0.0778787818726062
Lq_gw_kstar,1.0303560192148,-0.000647304623426753,-0.0150660953538172,0.000458502791171007
Lq_hppstar_kstar,1.54757757408428,-0.143145746583845,0.00889141063875179,0.193314175536137
Lq_ghpp_kstar,1.16062374739056,-0.066811788596405,-0.0721032502129975,0.0341758807079822
Lq_prstar_kstar,1.31134628004354,0.198471796802072,-0.0935237487213915,0.0887064022606666
Lq_gpr_kstar,1.1918708595886,0.0470767542821918,0.0699511434523041,-0.0444631895941014
Lq_xi_kstar,1.46716433134613,-0.0659795800609706,-0.0200163211333608,0.365876315071891
Lq_wstar_gk,1.06812256453253,-0.0138243748563871,-0.0662332371345484,0.00494636537951021
Lq_gw_gk,1.03490324995541,0.0419491910965929,-0.00182596847600875,-0.0168521187473926
Lq_hppstar_gk,1.29129747330664,0.00593247734851858,-0.153236046239001,0.0372686429170075
Lq_ghpp_gk,2.18685352813541,1.0426644425823,0.34969287467711,0.105813925864718
